ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4966,4886,62,18
2,Andhra Pradesh,885234,875690,7133,2411
3,Arunachal Pradesh,16782,16665,56,61
4,Assam,216690,212632,1064,2994
5,Bihar,256309,250632,1443,4234
6,Chandigarh,20378,19780,328,270
7,Chhattisgarh,290813,279236,3517,8060
8,Dadra and Nagar Haveli and Daman and Diu,3382,3376,2,4
9,Delhi,630892,617006,10707,3179
10,Goa,51983,50437,749,797
11,Gujarat,253161,241372,4350,7439
12,Haryana,265391,259986,2964,2441
13,Himachal Pradesh,56596,54825,961,810
14,Jammu and Kashmir,122764,119170,1912,1682
15,Jharkhand,117088,114684,1048,1356
16,Karnataka,928806,907729,12149,8928
17,Kerala,819765,751659,3347,64759
18,Ladakh,9634,9326,128,180
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,249553,238328,3726,7499
21,Maharashtra,1974488,1871270,50151,53067
22,Manipur,28725,27879,365,481
23,Meghalaya,13651,13356,143,152
24,Mizoram,4303,4200,9,94
25,Nagaland,11997,11807,84,106
26,Odisha,332331,328452,1894,1985
27,Puducherry,38495,37563,639,293
28,Punjab,169479,161235,5456,2788
29,Rajasthan,313718,304779,2739,6200
30,Sikkim,5996,5554,129,313
31,Tamil Nadu,827614,808571,12236,6807
32,Telangana,290640,284611,1571,4458
33,Tripura,33315,32880,389,46
34,Uttarakhand,93961,89729,1589,2643
35,Uttar Pradesh,594175,575101,8514,10560
36,West Bengal,562072,544705,9975,7392
