ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340673,2325939,14733,1
3,Arunachal Pradesh,67049,66750,296,3
4,Assam,746150,738113,8035,2
5,Bihar,855260,842945,12314,1
6,Chandigarh,100691,99506,1185,0
7,Chhattisgarh,1187689,1173496,14190,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040802,2014132,26665,5
10,Goa,263316,259299,4014,3
11,Gujarat,1291360,1280273,11079,8
12,Haryana,1078879,1068100,10754,25
13,Himachal Pradesh,322842,318597,4240,5
14,Jammu and Kashmir,482019,477225,4792,2
15,Jharkhand,443824,438490,5334,0
16,Karnataka,4088663,4048297,40357,9
17,Kerala,6907055,6834076,71945,1034
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045562,10786,3
21,Maharashtra,8169978,8021348,148556,74
22,Manipur,139973,137806,2149,18
23,Meghalaya,96956,95326,1628,2
24,Mizoram,239555,238818,734,3
25,Nagaland,36030,35247,782,1
26,Odisha,1348257,1339021,9215,21
27,Puducherry,177545,175563,1981,1
28,Punjab,792403,773064,19338,1
29,Rajasthan,1326460,1316721,9736,3
30,Sikkim,44868,44366,500,2
31,Tamil Nadu,3610612,3572525,38081,6
32,Telangana,844373,840256,4111,6
33,Tripura,108353,107401,941,11
34,Uttarakhand,452556,444783,7768,5
35,Uttar Pradesh,2145409,2121640,23707,62
36,West Bengal,2125508,2103868,21552,88
