ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10048,9916,129,3
2,Andhra Pradesh,2319970,2305178,14731,61
3,Arunachal Pradesh,64508,64209,296,3
4,Assam,724237,716237,7986,14
5,Bihar,830823,818498,12256,69
6,Chandigarh,92515,91226,1165,124
7,Chhattisgarh,1152492,1138394,14034,64
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1908387,1880708,26212,1467
10,Goa,245982,241917,3832,233
11,Gujarat,1225394,1214157,10944,293
12,Haryana,1003486,991944,10621,921
13,Himachal Pradesh,285120,280905,4136,79
14,Jammu and Kashmir,454276,449466,4752,58
15,Jharkhand,435372,430012,5319,41
16,Karnataka,3953058,3910691,40107,2260
17,Kerala,6562366,6484290,69786,8290
18,Ladakh,28271,28036,228,7
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042735,1031745,10737,253
21,Maharashtra,7891703,7737950,147865,5888
22,Manipur,137241,135116,2120,5
23,Meghalaya,93826,92233,1593,0
24,Mizoram,228400,227594,700,106
25,Nagaland,35498,34736,761,1
26,Odisha,1288485,1279235,9126,124
27,Puducherry,165890,163890,1962,38
28,Punjab,760429,742549,17753,127
29,Rajasthan,1285964,1275996,9557,411
30,Sikkim,39165,38713,452,0
31,Tamil Nadu,3455976,3417152,38025,799
32,Telangana,793544,788886,4111,547
33,Tripura,100887,99964,923,0
34,Uttarakhand,437949,429777,7693,479
35,Uttar Pradesh,2080403,2055972,23520,911
36,West Bengal,2019574,1997994,21204,376
