ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7070,6820,119,131
2,Andhra Pradesh,1728577,1578452,11213,138912
3,Arunachal Pradesh,28382,24420,119,3843
4,Assam,424385,368981,3523,51881
5,Bihar,710199,693472,5296,11431
6,Chandigarh,60399,58502,762,1135
7,Chhattisgarh,976760,934243,13139,29378
8,Dadra and Nagar Haveli and Daman and Diu,10345,10091,4,250
9,Delhi,1427926,1394731,24447,8748
10,Goa,157847,145437,2710,9700
11,Gujarat,813270,778976,9890,24404
12,Haryana,760019,738799,8532,12688
13,Himachal Pradesh,193137,178847,3233,11057
14,Jammu and Kashmir,295879,261230,3992,30657
15,Jharkhand,339930,327372,5021,7537
16,Karnataka,2653446,2336096,30531,286819
17,Kerala,2584853,2390779,9375,184699
18,Ladakh,18954,17256,193,1505
19,Lakshadweep,8479,7089,35,1355
20,Madhya Pradesh,782945,760552,8207,14186
21,Maharashtra,5791413,5486206,97394,207813
22,Manipur,52899,43187,849,8863
23,Meghalaya,37149,30172,625,6352
24,Mizoram,13064,9602,47,3415
25,Nagaland,22240,17125,404,4711
26,Odisha,790970,713055,2873,75042
27,Puducherry,107114,95516,1583,10015
28,Punjab,574114,530601,14840,28673
29,Rajasthan,943494,907527,8559,27408
30,Sikkim,16165,11718,263,4184
31,Tamil Nadu,2172751,1866660,25665,280426
32,Telangana,585489,549579,3331,32579
33,Tripura,53872,46993,539,6340
34,Uttarakhand,332067,302964,6573,22530
35,Uttar Pradesh,1695212,1648771,20895,25546
36,West Bengal,1403535,1325834,15921,61780
