ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4805,4665,61,79
2,Andhra Pradesh,875025,862895,7052,5078
3,Arunachal Pradesh,16509,16185,55,269
4,Assam,214584,210057,1000,3527
5,Bihar,241776,234958,1317,5501
6,Chandigarh,18572,17457,300,815
7,Chhattisgarh,255761,234037,3084,18640
8,Dadra and Nagar Haveli and Daman and Diu,3356,3337,2,17
9,Delhi,605470,578116,9981,17373
10,Goa,49305,47489,705,1111
11,Gujarat,226508,208867,4160,13481
12,Haryana,251402,238374,2710,10318
13,Himachal Pradesh,48951,40573,803,7575
14,Jammu and Kashmir,115626,109002,1793,4831
15,Jharkhand,111366,108761,995,1610
16,Karnataka,900214,870002,11939,18273
17,Kerala,664632,601861,2594,60177
18,Ladakh,9138,8252,123,763
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,222397,206059,3391,12947
21,Maharashtra,1876699,1753922,48139,74638
22,Manipur,27036,23657,322,3057
23,Meghalaya,12743,11977,125,641
24,Mizoram,4035,3836,7,192
25,Nagaland,11676,10998,68,610
26,Odisha,323364,318683,1802,2879
27,Puducherry,37444,36479,619,346
28,Punjab,159579,147431,5057,7091
29,Rajasthan,289999,270650,2528,16821
30,Sikkim,5316,4834,118,364
31,Tamil Nadu,797693,775602,11883,10208
32,Telangana,277724,268601,1493,7630
33,Tripura,33038,32310,376,352
34,Uttarakhand,81939,74381,1351,6207
35,Uttar Pradesh,564132,535985,8056,20091
36,West Bengal,519215,487171,9010,23034
