ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10033,9903,129,1
2,Andhra Pradesh,2319524,2304506,14730,288
3,Arunachal Pradesh,64485,64188,296,1
4,Assam,724196,716203,6639,1354
5,Bihar,830465,818180,12256,29
6,Chandigarh,91916,90729,1165,22
7,Chhattisgarh,1152118,1137958,14034,126
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1864857,1838246,26152,459
10,Goa,245288,241432,3832,24
11,Gujarat,1223893,1212829,10942,122
12,Haryana,985162,974233,10616,313
13,Himachal Pradesh,284522,280225,4133,164
14,Jammu and Kashmir,453720,448824,4750,146
15,Jharkhand,435143,429771,5315,57
16,Karnataka,3945436,3903756,40053,1627
17,Kerala,6532254,6460147,67865,4242
18,Ladakh,28222,27984,228,10
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041097,1030218,10734,145
21,Maharashtra,7873841,7725120,147782,939
22,Manipur,137093,134935,2120,38
23,Meghalaya,93761,92141,1593,27
24,Mizoram,224360,222628,684,1048
25,Nagaland,35475,34701,759,15
26,Odisha,1287608,1278035,9120,453
27,Puducherry,165774,163811,1962,1
28,Punjab,759105,741238,17741,126
29,Rajasthan,1282966,1273164,9552,250
30,Sikkim,39139,38676,452,11
31,Tamil Nadu,3452790,3414443,38025,322
32,Telangana,791253,786680,4111,462
33,Tripura,100874,99952,920,2
34,Uttarakhand,437239,429055,7691,493
35,Uttar Pradesh,2070673,2046824,23495,354
36,West Bengal,2017315,1995482,21197,636
