ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7701,7570,129,2
2,Andhra Pradesh,2075683,2059500,14478,1705
3,Arunachal Pradesh,55320,55014,280,26
4,Assam,619417,610883,6145,2389
5,Bihar,726365,714190,12093,82
6,Chandigarh,65695,64534,1076,85
7,Chhattisgarh,1007378,993441,13595,342
8,Dadra and Nagar Haveli and Daman and Diu,10690,10679,4,7
9,Delhi,1442090,1416506,25100,484
10,Goa,179694,175820,3485,389
11,Gujarat,828495,817819,10101,575
12,Haryana,772164,761877,10061,226
13,Himachal Pradesh,228266,223890,3866,510
14,Jammu and Kashmir,339691,333722,4511,1458
15,Jharkhand,349522,344241,5142,139
16,Karnataka,3002127,2956691,38287,7149
17,Kerala,5214594,5137619,44407,32568
18,Ladakh,21930,21532,217,181
19,Lakshadweep,10409,10355,51,3
20,Madhya Pradesh,793474,782765,10529,180
21,Maharashtra,6648694,6496733,141340,10621
22,Manipur,125613,123415,1995,203
23,Meghalaya,84744,83148,1478,118
24,Mizoram,139455,136167,531,2757
25,Nagaland,32169,31384,701,84
26,Odisha,1052641,1042443,8442,1756
27,Puducherry,129309,127259,1879,171
28,Punjab,603917,586983,16628,306
29,Rajasthan,955221,946002,8960,259
30,Sikkim,32457,31945,406,106
31,Tamil Nadu,2739196,2695174,36676,7346
32,Telangana,679430,671655,4014,3761
33,Tripura,84963,84065,827,71
34,Uttarakhand,344578,337001,7413,164
35,Uttar Pradesh,1710672,1687568,22915,189
36,West Bengal,1626511,1599350,19660,7501
