ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,163,93,0,70
2,Andhra Pradesh,27235,14393,309,12533
3,Arunachal Pradesh,341,125,2,214
4,Assam,15536,9150,35,6351
5,Bihar,15373,10685,131,4557
6,Chandigarh,555,413,7,135
7,Chhattisgarh,3897,3070,17,810
8,Dadra and Nagar Haveli and Daman and Diu,471,226,0,245
9,Delhi,110921,87692,3334,19895
10,Goa,2368,1428,12,928
11,Gujarat,40941,28649,2032,10260
12,Haryana,20582,15394,297,4891
13,Himachal Pradesh,1182,908,11,263
14,Jammu and Kashmir,10156,5895,169,4092
15,Jharkhand,3613,2243,23,1347
16,Karnataka,36216,14716,613,20887
17,Kerala,7438,3963,29,3446
18,Ladakh,1077,928,1,148
19,Madhya Pradesh,17201,12679,644,3878
20,Maharashtra,246600,136985,10116,99499
21,Manipur,1593,843,0,750
22,Meghalaya,207,66,2,139
23,Mizoram,227,150,0,77
24,Nagaland,748,313,0,435
25,Odisha,12526,8360,61,4105
26,Puducherry,1337,690,18,629
27,Punjab,7587,5040,195,2352
28,Rajasthan,23748,17869,503,5376
29,Sikkim,151,80,0,71
30,Tamil Nadu,134226,85915,1898,46413
31,Telangana,33402,20919,348,12135
32,Tripura,1949,1375,2,572
33,Uttarakhand,3417,2718,46,653
34,Uttar Pradesh,35092,22689,913,11490
35,West Bengal,28453,17959,906,9588
