ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5016,4950,62,4
2,Andhra Pradesh,889503,881732,7168,603
3,Arunachal Pradesh,16836,16776,56,4
4,Assam,217454,214757,1091,1606
5,Bihar,262357,260310,1538,509
6,Chandigarh,21541,20940,351,250
7,Chhattisgarh,311680,304956,3813,2911
8,Dadra and Nagar Haveli and Daman and Diu,3404,3398,2,4
9,Delhi,638373,626331,10905,1137
10,Goa,54700,53416,789,495
11,Gujarat,268147,261871,4407,1869
12,Haryana,270097,266099,3043,955
13,Himachal Pradesh,58457,57233,995,229
14,Jammu and Kashmir,126093,123367,1955,771
15,Jharkhand,119719,118201,1087,431
16,Karnataka,949183,930778,12309,6096
17,Kerala,1045009,987720,4136,53153
18,Ladakh,9807,9624,130,53
19,Lakshadweep,322,236,0,86
20,Madhya Pradesh,260313,254186,3857,2270
21,Maharashtra,2121119,2008623,51937,60559
22,Manipur,29250,28836,373,41
23,Meghalaya,13958,13792,148,18
24,Mizoram,4413,4380,10,23
25,Nagaland,12192,12093,91,8
26,Odisha,336835,334333,1914,588
27,Puducherry,39656,38801,666,189
28,Punjab,179819,170435,5786,3598
29,Rajasthan,319801,315812,2785,1204
30,Sikkim,6132,5950,135,47
31,Tamil Nadu,849629,833089,12478,4062
32,Telangana,298264,294782,1630,1852
33,Tripura,33400,32984,391,25
34,Uttarakhand,97031,94850,1690,491
35,Uttar Pradesh,603103,592192,8721,2190
36,West Bengal,574301,560668,10256,3377
