ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,1764,749,21,994
2,Andhra Pradesh,244549,154749,2203,87597
3,Arunachal Pradesh,2327,1634,3,690
4,Assam,64406,45073,155,19178
5,Bihar,86413,56709,413,29291
6,Chandigarh,1670,1015,26,629
7,Chhattisgarh,12929,9239,104,3586
8,Dadra and Nagar Haveli and Daman and Diu,1653,1209,2,442
9,Delhi,147391,132384,4139,10868
10,Goa,9444,6480,86,2878
11,Gujarat,73163,56444,2695,14024
12,Haryana,43227,36082,500,6645
13,Himachal Pradesh,3497,2273,18,1206
14,Jammu and Kashmir,25931,17979,490,7462
15,Jharkhand,19225,10375,192,8658
16,Karnataka,188611,105599,3398,79614
17,Kerala,36932,24042,120,12770
18,Ladakh,1770,1255,9,506
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,40734,30596,1033,9105
21,Maharashtra,535601,368435,18306,148860
22,Manipur,3941,2128,12,1801
23,Meghalaya,1136,509,6,621
24,Mizoram,648,323,0,325
25,Nagaland,3031,991,8,2032
26,Odisha,48796,34806,296,13694
27,Puducherry,5900,3532,91,2277
28,Punjab,25889,16790,636,8463
29,Rajasthan,54887,40399,811,13677
30,Sikkim,913,534,1,378
31,Tamil Nadu,308649,250680,5159,52810
32,Telangana,84544,61294,654,22596
33,Tripura,6482,4838,43,1601
34,Uttarakhand,10432,6470,136,3826
35,Uttar Pradesh,131763,80589,2176,48998
36,West Bengal,101390,73395,2149,25846
