ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10746,10612,129,5
2,Andhra Pradesh,2339067,2324331,14733,3
3,Arunachal Pradesh,66890,66594,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851387,839062,12302,23
6,Chandigarh,99348,98162,1181,5
7,Chhattisgarh,1177752,1163599,14146,7
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007199,1980643,26521,35
10,Goa,259082,255048,4013,21
11,Gujarat,1277564,1266476,11043,45
12,Haryana,1056606,1045852,10714,40
13,Himachal Pradesh,312646,308414,4213,19
14,Jammu and Kashmir,479416,474609,4785,22
15,Jharkhand,442571,437237,5331,3
16,Karnataka,4071949,4030335,40307,1307
17,Kerala,6828304,6755360,71552,1392
18,Ladakh,29412,29178,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054918,1044138,10776,4
21,Maharashtra,8136615,7988030,148417,168
22,Manipur,139922,137773,2149,0
23,Meghalaya,96783,95158,1624,1
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336558,1327261,9205,92
27,Puducherry,175510,173528,1975,7
28,Punjab,784206,764870,19289,47
29,Rajasthan,1315463,1305719,9653,91
30,Sikkim,44319,43819,499,1
31,Tamil Nadu,3594401,3556284,38049,68
32,Telangana,841330,837150,4111,69
33,Tripura,108034,107094,940,0
34,Uttarakhand,449384,441607,7751,26
35,Uttar Pradesh,2128108,2104428,23633,47
36,West Bengal,2118612,2097022,21532,58
