ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,218,101,0,117
2,Arunachal Pradesh,3,3,0,0
3,Assam,33,13,0,20
4,Bihar,83,47,0,36
5,Chandigarh,5,3,0,2
6,Chhattisgarh,87,45,0,42
7,Delhi,2470,1748,8,714
8,Goa,23,19,0,4
9,Gujarat,2375,1015,2,1358
10,Haryana,273,185,0,88
11,Himachal Pradesh,3,2,0,1
12,Jammu and Kashmir,22,10,0,12
13,Jharkhand,35,10,1,24
14,Karnataka,1555,1149,11,395
15,Kerala,5811,3736,20,2055
16,Ladakh,3,0,0,3
17,Madhya Pradesh,142,39,3,100
18,Maharashtra,1812,1162,21,629
19,Manipur,2,0,0,2
20,Mizoram,2,2,0,0
21,Odisha,81,38,0,43
22,Puducherry,112,100,0,12
23,Punjab,58,27,2,29
24,Rajasthan,342,168,1,173
25,Sikkim,77,38,0,39
26,Tamil Nadu,777,551,6,220
27,Telangana,20,9,0,11
28,Tripura,1,1,0,0
29,Uttarakhand,41,37,0,4
30,Uttar Pradesh,559,306,2,251
31,West Bengal,1160,412,1,747
