ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,636,226,7,403
2,Andhra Pradesh,150209,76614,1407,72188
3,Arunachal Pradesh,1673,969,3,701
4,Assam,41726,31442,101,10183
5,Bihar,54240,34994,309,18937
6,Chandigarh,1079,683,18,378
7,Chhattisgarh,9385,6610,55,2720
8,Dadra and Nagar Haveli and Daman and Diu,1145,725,2,418
9,Delhi,136716,122131,3989,10596
10,Goa,6193,4438,48,1707
11,Gujarat,62463,45699,2464,14300
12,Haryana,35758,29080,428,6250
13,Himachal Pradesh,2634,1502,14,1118
14,Jammu and Kashmir,20972,12871,388,7713
15,Jharkhand,11686,4513,113,7060
16,Karnataka,129287,53648,2412,73227
17,Kerala,24742,13775,81,10886
18,Ladakh,1462,1108,7,347
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,32614,22969,876,8769
21,Maharashtra,431719,266883,15316,149520
22,Manipur,2756,1699,6,1051
23,Meghalaya,856,252,5,599
24,Mizoram,468,253,0,215
25,Nagaland,1831,640,5,1186
26,Odisha,33479,21274,187,12018
27,Puducherry,3606,2198,51,1357
28,Punjab,17063,11075,405,5583
29,Rajasthan,42646,29977,690,11979
30,Sikkim,650,269,1,380
31,Tamil Nadu,251738,190966,4034,56738
32,Telengana,64786,46502,530,17754
33,Tripura,5233,3463,23,1747
34,Uttarakhand,7447,4330,83,3034
35,Uttar Pradesh,89048,51334,1677,36037
36,West Bengal,72777,50517,1629,20631
