ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341084,2326350,14733,1
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746226,738189,8036,1
5,Bihar,855464,843116,12315,33
6,Chandigarh,100722,99533,1186,3
7,Chhattisgarh,1188451,1174196,14197,58
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041964,2015097,26678,189
10,Goa,263600,259582,4014,4
11,Gujarat,1292131,1280989,11090,52
12,Haryana,1079112,1068313,10781,18
13,Himachal Pradesh,323018,318760,4246,12
14,Jammu and Kashmir,482176,477367,4793,16
15,Jharkhand,443861,438523,5337,1
16,Karnataka,4096041,4055557,40398,86
17,Kerala,6917585,6845467,72103,15
18,Ladakh,29628,29394,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056689,1045891,10786,12
21,Maharashtra,8176201,8027367,148590,244
22,Manipur,140038,137887,2149,2
23,Meghalaya,96992,95364,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348589,1339361,9215,13
27,Puducherry,177699,175714,1982,3
28,Punjab,793767,773170,20576,21
29,Rajasthan,1326933,1317055,9743,135
30,Sikkim,44947,44444,501,2
31,Tamil Nadu,3611590,3573494,38086,10
32,Telangana,844804,840677,4111,16
33,Tripura,108562,107617,943,2
34,Uttarakhand,452632,444853,7770,9
35,Uttar Pradesh,2145765,2121957,23722,86
36,West Bengal,2127519,2105925,21558,36
