ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341073,2326332,14733,8
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746220,738181,8036,3
5,Bihar,855389,843071,12315,3
6,Chandigarh,100715,99527,1185,3
7,Chhattisgarh,1188349,1174092,14195,62
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041638,2014866,26674,98
10,Goa,263595,259576,4014,5
11,Gujarat,1292050,1280899,11087,64
12,Haryana,1079082,1068293,10781,8
13,Himachal Pradesh,323000,318742,4246,12
14,Jammu and Kashmir,482162,477333,4793,36
15,Jharkhand,443860,438522,5337,1
16,Karnataka,4095848,4055365,40398,85
17,Kerala,6917562,6845447,72102,13
18,Ladakh,29625,29391,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056672,1045877,10786,9
21,Maharashtra,8175831,8027006,148590,235
22,Manipur,140036,137887,2149,0
23,Meghalaya,96992,95363,1628,1
24,Mizoram,239566,238831,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348573,1339336,9215,22
27,Puducherry,177689,175706,1982,1
28,Punjab,793737,773157,20573,7
29,Rajasthan,1326759,1316928,9739,92
30,Sikkim,44944,44440,501,3
31,Tamil Nadu,3611574,3573476,38086,12
32,Telangana,844779,840653,4111,15
33,Tripura,108559,107616,943,0
34,Uttarakhand,452613,444837,7768,8
35,Uttar Pradesh,2145640,2121900,23722,18
36,West Bengal,2127442,2105833,21558,51
