ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10032,9901,129,2
2,Andhra Pradesh,2319448,2304323,14730,395
3,Arunachal Pradesh,64484,64188,296,0
4,Assam,724195,716194,6639,1362
5,Bihar,830450,818162,12256,32
6,Chandigarh,91909,90717,1165,27
7,Chhattisgarh,1152050,1137869,14034,147
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1864478,1837864,26150,464
10,Goa,245276,241409,3830,37
11,Gujarat,1223862,1212644,10942,276
12,Haryana,984977,973980,10607,390
13,Himachal Pradesh,284473,280150,4132,191
14,Jammu and Kashmir,453652,448764,4750,138
15,Jharkhand,435121,429728,5315,78
16,Karnataka,3945247,3903380,40049,1818
17,Kerala,6530646,6457993,67772,4881
18,Ladakh,28218,27972,228,18
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1040992,1030140,10734,118
21,Maharashtra,7873369,7724697,147779,893
22,Manipur,137081,134921,2120,40
23,Meghalaya,93757,92115,1593,49
24,Mizoram,223793,221885,681,1227
25,Nagaland,35470,34694,758,18
26,Odisha,1287421,1277819,9118,484
27,Puducherry,165774,163808,1962,4
28,Punjab,759019,741166,17740,113
29,Rajasthan,1282863,1273041,9551,271
30,Sikkim,39137,38665,451,21
31,Tamil Nadu,3452647,3414204,38025,418
32,Telangana,791110,786463,4111,536
33,Tripura,100871,99951,919,1
34,Uttarakhand,437164,428954,7691,519
35,Uttar Pradesh,2070486,2046502,23494,490
36,West Bengal,2017138,1995212,21197,729
