ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340670,2325937,14733,0
3,Arunachal Pradesh,67036,66733,296,7
4,Assam,746138,738084,8035,19
5,Bihar,855232,842884,12314,34
6,Chandigarh,100683,99496,1185,2
7,Chhattisgarh,1187661,1173434,14189,38
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040705,2014018,26662,25
10,Goa,263204,259126,4014,64
11,Gujarat,1291321,1280177,11079,65
12,Haryana,1078847,1068057,10754,36
13,Himachal Pradesh,322761,318473,4239,49
14,Jammu and Kashmir,481993,477190,4792,11
15,Jharkhand,443822,438487,5334,1
16,Karnataka,4088438,4048004,40356,78
17,Kerala,6906494,6833100,71934,1460
18,Ladakh,29584,29352,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056341,1045550,10786,5
21,Maharashtra,8169374,8020648,148552,174
22,Manipur,139973,137806,2149,18
23,Meghalaya,96947,95309,1628,10
24,Mizoram,239462,238679,733,50
25,Nagaland,36028,35246,782,0
26,Odisha,1348137,1338772,9215,150
27,Puducherry,177518,175523,1981,14
28,Punjab,792364,773004,19338,22
29,Rajasthan,1326426,1316679,9735,12
30,Sikkim,44833,44319,500,14
31,Tamil Nadu,3610524,3572411,38080,33
32,Telangana,844283,840120,4111,52
33,Tripura,108285,107321,941,23
34,Uttarakhand,452525,444743,7767,15
35,Uttar Pradesh,2145322,2121446,23702,174
36,West Bengal,2125176,2103279,21552,345
