ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4245,3983,58,204
2,Andhra Pradesh,807023,769576,6587,30860
3,Arunachal Pradesh,14244,11951,33,2260
4,Assam,204171,185755,906,17510
5,Bihar,211689,200918,1049,9722
6,Chandigarh,14038,13167,218,653
7,Chhattisgarh,175959,150398,1818,23743
8,Dadra and Nagar Haveli and Daman and Diu,3228,3175,2,51
9,Delhi,356656,323654,6258,26744
10,Goa,42242,39090,576,2576
11,Gujarat,167011,149411,3686,13914
12,Haryana,158304,146282,1727,10295
13,Himachal Pradesh,20370,17590,291,2489
14,Jammu and Kashmir,91861,82858,1438,7565
15,Jharkhand,99686,92976,866,5844
16,Karnataka,802817,710843,10905,81069
17,Kerala,392930,294910,1332,96688
18,Ladakh,5933,5126,71,736
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,167249,153127,2885,11237
21,Maharashtra,1645020,1460755,43264,141001
22,Manipur,17162,12857,139,4166
23,Meghalaya,9018,7332,81,1605
24,Mizoram,2493,2203,0,290
25,Nagaland,8626,6724,31,1871
26,Odisha,281215,264102,1245,15868
27,Puducherry,34193,29801,588,3804
28,Punjab,131055,122721,4117,4217
29,Rajasthan,186243,167736,1839,16668
30,Sikkim,3835,3525,64,246
31,Tamil Nadu,709005,667475,10924,30606
32,Telangana,231834,211912,1311,18611
33,Tripura,30257,28069,343,1845
34,Uttarakhand,60376,54958,993,4425
35,Uttar Pradesh,470270,436071,6882,27317
36,West Bengal,349701,306197,6487,37017
