ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10029,9898,129,2
2,Andhra Pradesh,2319230,2303989,14730,511
3,Arunachal Pradesh,64484,64179,296,9
4,Assam,724190,716186,6639,1365
5,Bihar,830416,818118,12255,43
6,Chandigarh,91888,90695,1165,28
7,Chhattisgarh,1151917,1137742,14034,141
8,Dadra and Nagar Haveli and Daman and Diu,11441,11436,4,1
9,Delhi,1863791,1837149,26147,495
10,Goa,245253,241367,3830,56
11,Gujarat,1223767,1212477,10939,351
12,Haryana,984567,973501,10597,469
13,Himachal Pradesh,284338,279916,4132,290
14,Jammu and Kashmir,453550,448685,4750,115
15,Jharkhand,435031,429582,5315,134
16,Karnataka,3944714,3902640,40037,2037
17,Kerala,6527150,6453172,67339,6639
18,Ladakh,28205,27944,228,33
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1040886,1029941,10734,211
21,Maharashtra,7872413,7723288,143767,5358
22,Manipur,137041,134836,2120,85
23,Meghalaya,93721,92075,1591,55
24,Mizoram,222706,220259,676,1771
25,Nagaland,35461,34671,758,32
26,Odisha,1287153,1277424,9116,613
27,Puducherry,165772,163797,1962,13
28,Punjab,758931,740979,17737,215
29,Rajasthan,1282631,1272668,9551,412
30,Sikkim,39120,38656,449,15
31,Tamil Nadu,3452390,3413745,38025,620
32,Telangana,790791,786023,4111,657
33,Tripura,100870,99951,919,0
34,Uttarakhand,437041,428719,7690,632
35,Uttar Pradesh,2070285,2046015,23492,778
36,West Bengal,2016815,1994701,21194,920
