ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4641,4440,61,140
2,Andhra Pradesh,862213,841026,6938,14249
3,Arunachal Pradesh,16061,14972,49,1040
4,Assam,211513,207397,974,3142
5,Bihar,229544,223484,1221,4839
6,Chandigarh,16671,15317,260,1094
7,Chhattisgarh,223436,199311,2732,21393
8,Dadra and Nagar Haveli and Daman and Diu,3321,3280,2,39
9,Delhi,529863,481260,8391,40212
10,Goa,46826,44979,677,1170
11,Gujarat,197412,179953,3859,13600
12,Haryana,217300,194768,2188,20344
13,Himachal Pradesh,34327,26756,537,7034
14,Jammu and Kashmir,106548,99219,1629,5700
15,Jharkhand,107469,104229,951,2289
16,Karnataka,873046,836505,11654,24887
17,Kerala,562695,494664,2049,65982
18,Ladakh,7939,6911,100,928
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,193044,178117,3162,11765
21,Maharashtra,1780208,1651064,46623,82521
22,Manipur,23400,20018,236,3146
23,Meghalaya,11339,10335,110,894
24,Mizoram,3660,3192,5,463
25,Nagaland,10777,9308,59,1410
26,Odisha,313961,305813,1640,6508
27,Puducherry,36693,35525,609,559
28,Punjab,146346,135008,4614,6724
29,Rajasthan,243936,218583,2163,23190
30,Sikkim,4722,4345,99,278
31,Tamil Nadu,769995,745848,11605,12542
32,Telangana,264128,251468,1433,11227
33,Tripura,32434,31269,369,796
34,Uttarakhand,71256,65733,1155,4368
35,Uttar Pradesh,526780,495415,7559,23806
36,West Bengal,456361,423129,8025,25207
