ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340996,2326236,14733,27
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746209,738152,8036,21
5,Bihar,855345,843025,12315,5
6,Chandigarh,100706,99520,1185,1
7,Chhattisgarh,1188085,1173819,14193,73
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041352,2014671,26670,11
10,Goa,263576,259555,4014,7
11,Gujarat,1291817,1280676,11083,58
12,Haryana,1079053,1068266,10780,7
13,Himachal Pradesh,322966,318715,4246,5
14,Jammu and Kashmir,482076,477266,4793,17
15,Jharkhand,443856,438516,5337,3
16,Karnataka,4094683,4053760,40395,528
17,Kerala,6917419,6845177,72096,146
18,Ladakh,29618,29386,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056645,1045843,10786,16
21,Maharashtra,8174856,8025853,148581,422
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95363,1628,0
24,Mizoram,239563,238828,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348491,1339246,9215,30
27,Puducherry,177653,175663,1982,8
28,Punjab,793715,773137,20571,7
29,Rajasthan,1326630,1316875,9737,18
30,Sikkim,44935,44434,501,0
31,Tamil Nadu,3611500,3573387,38086,27
32,Telangana,844710,840570,4111,29
33,Tripura,108537,107571,943,23
34,Uttarakhand,452597,444824,7768,5
35,Uttar Pradesh,2145593,2121862,23719,12
36,West Bengal,2127126,2105045,21558,523
