ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10625,10487,129,9
2,Andhra Pradesh,2337595,2322473,14733,389
3,Arunachal Pradesh,66773,66423,296,54
4,Assam,745049,734180,8034,2835
5,Bihar,849523,836696,12297,530
6,Chandigarh,99056,97752,1181,123
7,Chhattisgarh,1174833,1160002,14119,712
8,Dadra and Nagar Haveli and Daman and Diu,11582,11576,4,2
9,Delhi,2001706,1974496,26493,717
10,Goa,257092,252570,3964,558
11,Gujarat,1272320,1259959,11018,1343
12,Haryana,1053734,1042399,10693,642
13,Himachal Pradesh,311649,307099,4204,346
14,Jammu and Kashmir,478737,473517,4784,436
15,Jharkhand,442122,436667,5330,125
16,Karnataka,4058557,4014027,40259,4271
17,Kerala,6771229,6689494,70908,10827
18,Ladakh,29287,29015,230,42
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1053881,1042883,10770,228
21,Maharashtra,8110832,7956324,148288,6220
22,Manipur,139759,137591,2148,20
23,Meghalaya,96561,94870,1619,72
24,Mizoram,237755,236735,722,298
25,Nagaland,35933,35147,780,6
26,Odisha,1330240,1319379,9185,1676
27,Puducherry,173364,171059,1969,336
28,Punjab,781321,762918,17906,497
29,Rajasthan,1311216,1300394,9629,1193
30,Sikkim,43911,43349,494,68
31,Tamil Nadu,3573667,3530763,38038,4866
32,Telangana,835941,830956,4111,874
33,Tripura,107743,106797,938,8
34,Uttarakhand,448793,439879,7743,1171
35,Uttar Pradesh,2124863,2100128,23615,1120
36,West Bengal,2109331,2085872,21482,1977
