ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341095,2326362,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746234,738195,8037,2
5,Bihar,855654,843329,12315,10
6,Chandigarh,100749,99556,1186,7
7,Chhattisgarh,1188558,1174343,14201,14
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042912,2016172,26691,49
10,Goa,263632,259607,4014,11
11,Gujarat,1292436,1281270,11099,67
12,Haryana,1079163,1068375,10783,5
13,Himachal Pradesh,323077,318814,4246,17
14,Jammu and Kashmir,482189,477394,4793,2
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096573,4056102,40404,67
17,Kerala,6917672,6845528,72105,39
18,Ladakh,29667,29432,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056744,1045945,10786,13
21,Maharashtra,8177105,8028399,148598,108
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348621,1339400,9215,6
27,Puducherry,177715,175730,1982,3
28,Punjab,793867,773267,20587,13
29,Rajasthan,1327520,1317584,9746,190
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611688,3573573,38086,29
32,Telangana,844859,840737,4111,11
33,Tripura,108566,107622,943,1
34,Uttarakhand,452723,444936,7778,9
35,Uttar Pradesh,2146040,2122255,23724,61
36,West Bengal,2127631,2106049,21558,24
