ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10727,10589,129,9
2,Andhra Pradesh,2338679,2323794,14733,152
3,Arunachal Pradesh,66866,66564,296,6
4,Assam,745912,735144,8035,2733
5,Bihar,850890,838410,12302,178
6,Chandigarh,99269,98060,1181,28
7,Chhattisgarh,1177112,1162550,14139,423
8,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,1
9,Delhi,2004902,1977918,26506,478
10,Goa,258478,254366,3967,145
11,Gujarat,1276078,1264323,11037,718
12,Haryana,1055586,1044628,10709,249
13,Himachal Pradesh,312383,308109,4211,63
14,Jammu and Kashmir,479249,474424,4785,40
15,Jharkhand,442472,437078,5331,63
16,Karnataka,4066813,4023537,40294,2982
17,Kerala,6817127,6740959,71310,4858
18,Ladakh,29371,29132,231,8
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054565,1043678,10775,112
21,Maharashtra,8127699,7976507,148372,2820
22,Manipur,139842,137677,2149,16
23,Meghalaya,96737,95086,1622,29
24,Mizoram,238680,237896,723,61
25,Nagaland,35968,35182,781,5
26,Odisha,1335454,1325594,9201,659
27,Puducherry,175067,172889,1974,204
28,Punjab,782343,764270,17918,155
29,Rajasthan,1313796,1303783,9644,369
30,Sikkim,44250,43726,498,26
31,Tamil Nadu,3589013,3546850,38048,4115
32,Telangana,839097,834413,4111,573
33,Tripura,107907,106877,939,91
34,Uttarakhand,449031,441222,7751,58
35,Uttar Pradesh,2126926,2102903,23625,398
36,West Bengal,2117004,2094065,21522,1417
