ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855266,842948,12314,4
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187694,1173504,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040867,2014191,26666,10
10,Goa,263338,259320,4014,4
11,Gujarat,1291373,1280291,11079,3
12,Haryana,1078890,1068112,10755,23
13,Himachal Pradesh,322894,318648,4241,5
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088743,4048378,40357,8
17,Kerala,6907189,6834237,71947,1005
18,Ladakh,29600,29364,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170546,8021835,148557,154
22,Manipur,140034,137884,2149,1
23,Meghalaya,96975,95341,1628,6
24,Mizoram,239559,238825,734,0
25,Nagaland,36033,35250,782,1
26,Odisha,1348343,1339123,9215,5
27,Puducherry,177545,175564,1981,0
28,Punjab,792412,773071,19338,3
29,Rajasthan,1326463,1316726,9736,1
30,Sikkim,44914,44409,500,5
31,Tamil Nadu,3610642,3572556,38081,5
32,Telangana,844415,840297,4111,7
33,Tripura,108488,107535,942,11
34,Uttarakhand,452562,444794,7768,0
35,Uttar Pradesh,2145416,2121650,23710,56
36,West Bengal,2126118,2104377,21555,186
