ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4994,4917,62,15
2,Andhra Pradesh,887066,878528,7149,1389
3,Arunachal Pradesh,16820,16749,56,15
4,Assam,217017,213674,1078,2265
5,Bihar,258861,255019,1483,2359
6,Chandigarh,20749,20273,334,142
7,Chhattisgarh,297108,288582,3630,4896
8,Dadra and Nagar Haveli and Daman and Diu,3394,3387,2,5
9,Delhi,634072,621565,10813,1694
10,Goa,52977,51448,762,767
11,Gujarat,259487,250763,4379,4345
12,Haryana,267321,262929,3014,1378
13,Himachal Pradesh,57245,55864,973,408
14,Jammu and Kashmir,124083,121070,1929,1084
15,Jharkhand,118360,116524,1064,772
16,Karnataka,936426,917361,12200,6865
17,Kerala,893639,819156,3624,70859
18,Ladakh,9687,9504,129,54
19,Lakshadweep,67,0,0,67
20,Madhya Pradesh,253857,246558,3791,3508
21,Maharashtra,2010948,1915344,50815,44789
22,Manipur,28997,28442,369,186
23,Meghalaya,13734,13484,146,104
24,Mizoram,4356,4298,9,49
25,Nagaland,12079,11895,88,96
26,Odisha,334430,331284,1906,1240
27,Puducherry,38878,37953,645,280
28,Punjab,172089,164377,5560,2152
29,Rajasthan,316845,311117,2760,2968
30,Sikkim,6072,5824,133,115
31,Tamil Nadu,835280,818147,12320,4813
32,Telangana,293590,288926,1592,3072
33,Tripura,33346,32927,391,28
34,Uttarakhand,95702,92544,1635,1523
35,Uttar Pradesh,598907,583470,8624,6813
36,West Bengal,568355,552082,10122,6151
