ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341088,2326353,14733,2
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746230,738189,8037,4
5,Bihar,855552,843200,12315,37
6,Chandigarh,100731,99540,1186,5
7,Chhattisgarh,1188500,1174263,14200,37
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042395,2015458,26681,256
10,Goa,263606,259585,4014,7
11,Gujarat,1292228,1281067,11092,69
12,Haryana,1079137,1068347,10781,9
13,Himachal Pradesh,323040,318778,4246,16
14,Jammu and Kashmir,482181,477381,4793,7
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096208,4055758,40399,51
17,Kerala,6917598,6845485,72103,10
18,Ladakh,29631,29398,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056699,1045903,10786,10
21,Maharashtra,8176514,8027702,148591,221
22,Manipur,140038,137889,2149,0
23,Meghalaya,96993,95365,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348603,1339376,9215,12
27,Puducherry,177703,175717,1982,4
28,Punjab,793801,773197,20579,25
29,Rajasthan,1327109,1317237,9746,126
30,Sikkim,44948,44447,501,0
31,Tamil Nadu,3611602,3573505,38086,11
32,Telangana,844820,840697,4111,12
33,Tripura,108565,107620,943,2
34,Uttarakhand,452653,444877,7770,6
35,Uttar Pradesh,2145881,2122072,23722,87
36,West Bengal,2127560,2105972,21558,30
