ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10509,10359,129,21
2,Andhra Pradesh,2334493,2318582,14733,1178
3,Arunachal Pradesh,66383,65884,296,203
4,Assam,742678,731293,8026,3359
5,Bihar,845549,832435,12287,827
6,Chandigarh,97809,95961,1174,674
7,Chhattisgarh,1170437,1154191,14087,2159
8,Dadra and Nagar Haveli and Daman and Diu,11561,11546,4,11
9,Delhi,1980402,1945692,26367,8343
10,Goa,253752,248864,3855,1033
11,Gujarat,1264289,1248768,10987,4534
12,Haryana,1040914,1025343,10654,4917
13,Himachal Pradesh,307061,299605,4182,3274
14,Jammu and Kashmir,472597,463086,4777,4734
15,Jharkhand,441271,435341,5330,600
16,Karnataka,4028117,3977541,40181,10395
17,Kerala,6735308,6655351,70626,9331
18,Ladakh,29062,28732,228,102
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1051986,1040120,10763,1103
21,Maharashtra,8068218,7908195,148167,11856
22,Manipur,139490,137123,2143,224
23,Meghalaya,96093,93965,1612,516
24,Mizoram,235065,233294,716,1055
25,Nagaland,35865,35047,773,45
26,Odisha,1321780,1309010,9154,3616
27,Puducherry,171962,169542,1967,453
28,Punjab,778891,747101,17850,13940
29,Rajasthan,1300103,1286207,9593,4303
30,Sikkim,43004,42192,479,333
31,Tamil Nadu,3557254,3511249,38033,7972
32,Telangana,828471,820597,4111,3763
33,Tripura,107551,106317,937,297
34,Uttarakhand,445923,436244,7725,1954
35,Uttar Pradesh,2112562,2082974,23581,6007
36,West Bengal,2101547,2073998,21417,6132
