ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7560,7428,129,3
2,Andhra Pradesh,2009245,1980407,13788,15050
3,Arunachal Pradesh,52760,51388,260,1112
4,Assam,587439,574280,5627,7532
5,Bihar,725672,715905,9652,115
6,Chandigarh,65084,64230,812,42
7,Chhattisgarh,1004360,990260,13555,545
8,Dadra and Nagar Haveli and Daman and Diu,10663,10653,4,6
9,Delhi,1437656,1412164,25080,412
10,Goa,173606,169480,3191,935
11,Gujarat,825376,815140,10081,155
12,Haryana,770432,760096,9672,664
13,Himachal Pradesh,212913,207363,3585,1965
14,Jammu and Kashmir,324813,319259,4405,1149
15,Jharkhand,347815,342537,5132,146
16,Karnataka,2944764,2888520,37248,18996
17,Kerala,3946307,3730198,20313,195796
18,Ladakh,20530,20259,207,64
19,Lakshadweep,10334,10250,51,33
20,Madhya Pradesh,792136,781538,10516,82
21,Maharashtra,6447442,6255451,136900,55091
22,Manipur,112666,107410,1770,3486
23,Meghalaya,75079,71120,1296,2663
24,Mizoram,56642,48336,206,8100
25,Nagaland,29841,28409,614,818
26,Odisha,1004875,989840,7697,7338
27,Puducherry,123231,120654,1809,768
28,Punjab,600463,583689,16364,410
29,Rajasthan,954068,945003,8954,111
30,Sikkim,29639,27929,368,1342
31,Tamil Nadu,2608748,2556116,34835,17797
32,Telangana,656794,646761,3867,6166
33,Tripura,82674,80788,796,1090
34,Uttarakhand,342875,335174,7380,321
35,Uttar Pradesh,1709208,1686083,22796,329
36,West Bengal,1546237,1518684,18410,9143
