ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5116,5001,62,53
2,Andhra Pradesh,909002,891048,7244,10710
3,Arunachal Pradesh,16851,16785,56,10
4,Assam,218740,215657,1109,1974
5,Bihar,269312,263582,1586,4144
6,Chandigarh,28479,25033,384,3062
7,Chhattisgarh,376348,327689,4363,44296
8,Dadra and Nagar Haveli and Daman and Diu,3770,3556,2,212
9,Delhi,679962,654277,11096,14589
10,Goa,59315,56298,837,2180
11,Gujarat,321598,300765,4581,16252
12,Haryana,300173,283869,3199,13105
13,Himachal Pradesh,65809,60905,1076,3828
14,Jammu and Kashmir,133454,127290,2010,4154
15,Jharkhand,128332,121310,1140,5882
16,Karnataka,1020434,965275,12657,42502
17,Kerala,1137590,1104225,4680,28685
18,Ladakh,10303,9810,130,363
19,Lakshadweep,744,712,1,31
20,Madhya Pradesh,310249,283540,4055,22654
21,Maharashtra,3057885,2549075,56033,452777
22,Manipur,29428,28997,374,57
23,Meghalaya,14126,13877,150,99
24,Mizoram,4500,4444,11,45
25,Nagaland,12365,12138,92,135
26,Odisha,343268,338150,1922,3196
27,Puducherry,42539,40178,684,1677
28,Punjab,254152,221578,7155,25419
29,Rajasthan,341754,324145,2841,14768
30,Sikkim,6263,6071,136,56
31,Tamil Nadu,903479,866913,12789,23777
32,Telangana,314735,303013,1729,9993
33,Tripura,33554,33091,392,71
34,Uttarakhand,102811,97881,1729,3201
35,Uttar Pradesh,634033,602319,8894,22820
36,West Bengal,595576,573782,10348,11446
