ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341035,2326292,14733,10
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746215,738176,8036,3
5,Bihar,855372,843048,12315,9
6,Chandigarh,100709,99522,1185,2
7,Chhattisgarh,1188160,1173910,14194,56
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041416,2014722,26670,24
10,Goa,263584,259562,4014,8
11,Gujarat,1291918,1280773,11084,61
12,Haryana,1079067,1068283,10780,4
13,Himachal Pradesh,322974,318723,4246,5
14,Jammu and Kashmir,482110,477284,4793,33
15,Jharkhand,443859,438520,5337,2
16,Karnataka,4095366,4054773,40396,197
17,Kerala,6917518,6845365,72102,51
18,Ladakh,29620,29387,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056657,1045863,10786,8
21,Maharashtra,8175291,8026466,148585,240
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95363,1628,0
24,Mizoram,239564,238830,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348522,1339286,9215,21
27,Puducherry,177671,175686,1982,3
28,Punjab,793723,773145,20572,6
29,Rajasthan,1326651,1316893,9737,21
30,Sikkim,44938,44434,501,3
31,Tamil Nadu,3611537,3573432,38086,19
32,Telangana,844744,840618,4111,15
33,Tripura,108553,107597,943,13
34,Uttarakhand,452597,444829,7768,0
35,Uttar Pradesh,2145603,2121872,23720,11
36,West Bengal,2127283,2105079,21558,646
