ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3673,3469,52,152
2,Andhra Pradesh,631749,551821,5410,74518
3,Arunachal Pradesh,7595,5643,13,1939
4,Assam,159320,129133,578,29609
5,Bihar,169651,156242,870,12539
6,Chandigarh,10298,7411,126,2761
7,Chhattisgarh,88181,49564,690,37927
8,Dadra and Nagar Haveli and Daman and Diu,2933,2711,2,220
9,Delhi,249259,213304,5014,30941
10,Goa,28753,22726,360,5667
11,Gujarat,124605,104964,3336,16305
12,Haryana,113075,90884,1177,21014
13,Himachal Pradesh,12438,7853,127,4458
14,Jammu and Kashmir,65026,42115,1024,21887
15,Jharkhand,72673,58543,626,13504
16,Karnataka,526876,423377,8145,95354
17,Kerala,138631,98724,553,39354
18,Ladakh,3832,2735,50,1047
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,108167,83618,2007,22542
21,Maharashtra,1224380,916348,33015,275017
22,Manipur,9010,6838,59,2113
23,Meghalaya,4733,2527,37,2169
24,Mizoram,1692,1012,0,680
25,Nagaland,5544,4477,15,1052
26,Odisha,184122,149379,710,34033
27,Puducherry,23191,18065,467,4659
28,Punjab,99930,75409,2860,21661
29,Rajasthan,116881,97284,1352,18245
30,Sikkim,2528,1986,29,513
31,Tamil Nadu,547337,491971,8871,46495
32,Telangana,174774,144073,1052,29649
33,Tripura,22834,15883,251,6700
34,Uttarakhand,41777,29201,501,12075
35,Uttar Pradesh,358893,289594,5135,64164
36,West Bengal,228302,198983,4421,24898
