ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7607,7461,129,17
2,Andhra Pradesh,2040708,2012714,14089,13905
3,Arunachal Pradesh,54190,53504,273,413
4,Assam,598864,587970,5813,5081
5,Bihar,725907,716188,9659,60
6,Chandigarh,65195,64333,818,44
7,Chhattisgarh,1005120,991260,13563,297
8,Dadra and Nagar Haveli and Daman and Diu,10670,10666,4,0
9,Delhi,1438556,1413071,25085,400
10,Goa,175690,171507,3297,886
11,Gujarat,825751,815536,10082,133
12,Haryana,770754,760618,9808,328
13,Himachal Pradesh,217403,212033,3655,1715
14,Jammu and Kashmir,328214,322345,4419,1450
15,Jharkhand,348139,342941,5133,65
16,Karnataka,2969361,2917944,37648,13769
17,Kerala,4539926,4354264,23897,161765
18,Ladakh,20743,20392,207,144
19,Lakshadweep,10360,10300,51,9
20,Madhya Pradesh,792410,781803,10517,90
21,Maharashtra,6527629,6344744,138616,44269
22,Manipur,118870,114861,1835,2174
23,Meghalaya,79817,76558,1381,1878
24,Mizoram,82815,67184,268,15363
25,Nagaland,30959,29832,657,470
26,Odisha,1021216,1008226,8146,4844
27,Puducherry,125618,122864,1832,922
28,Punjab,601359,584554,16501,304
29,Rajasthan,954275,945222,8954,99
30,Sikkim,31014,30007,380,627
31,Tamil Nadu,2648688,2596316,35379,16993
32,Telangana,663906,655061,3907,4938
33,Tripura,83956,82794,809,353
34,Uttarakhand,343405,335765,7391,249
35,Uttar Pradesh,1709693,1686612,22887,194
36,West Bengal,1562710,1536291,18678,7741
