ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5007,4932,62,13
2,Andhra Pradesh,888692,880678,7161,853
3,Arunachal Pradesh,16832,16771,56,5
4,Assam,217277,214530,1086,1661
5,Bihar,261568,259347,1521,700
6,Chandigarh,21184,20700,344,140
7,Chhattisgarh,308472,301238,3759,3475
8,Dadra and Nagar Haveli and Daman and Diu,3398,3396,2,0
9,Delhi,636529,624592,10886,1051
10,Goa,54113,52653,776,684
11,Gujarat,264450,258270,4399,1781
12,Haryana,268783,264901,3034,848
13,Himachal Pradesh,58112,56630,989,493
14,Jammu and Kashmir,125117,122542,1947,628
15,Jharkhand,119206,117669,1081,456
16,Karnataka,944057,925829,12251,5977
17,Kerala,988655,920539,3936,64180
18,Ladakh,9762,9580,130,52
19,Lakshadweep,187,119,0,68
20,Madhya Pradesh,257068,251320,3828,1920
21,Maharashtra,2052905,1970053,51415,31437
22,Manipur,29155,28729,373,53
23,Meghalaya,13931,13617,148,166
24,Mizoram,4391,4361,9,21
25,Nagaland,12175,11998,88,89
26,Odisha,335984,333280,1910,794
27,Puducherry,39397,38445,656,296
28,Punjab,175558,167652,5682,2224
29,Rajasthan,318602,314438,2779,1385
30,Sikkim,6113,5916,135,62
31,Tamil Nadu,843690,826994,12402,4294
32,Telangana,296277,292848,1614,1815
33,Tripura,33353,32959,391,3
34,Uttarakhand,96673,94328,1676,669
35,Uttar Pradesh,601898,589882,8696,3320
36,West Bengal,572032,557494,10225,4313
