ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10079,9926,129,24
2,Andhra Pradesh,2320310,2305353,14731,226
3,Arunachal Pradesh,64511,64213,296,2
4,Assam,724314,716256,7988,70
5,Bihar,831146,818655,12256,235
6,Chandigarh,92920,91487,1165,268
7,Chhattisgarh,1152928,1138554,14035,339
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1919025,1887956,26226,4843
10,Goa,246934,242430,3833,671
11,Gujarat,1227165,1215033,10946,1186
12,Haryana,1008401,995147,10621,2633
13,Himachal Pradesh,285378,281095,4137,146
14,Jammu and Kashmir,454442,449566,4752,124
15,Jharkhand,435488,430087,5319,82
16,Karnataka,3959458,3914846,40112,4500
17,Kerala,6592469,6502265,69866,20338
18,Ladakh,28307,28053,228,26
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1043409,1032249,10739,421
21,Maharashtra,7927862,7758230,147883,21749
22,Manipur,137244,135122,2120,2
23,Meghalaya,93872,92235,1594,43
24,Mizoram,228704,227853,701,150
25,Nagaland,35502,34739,761,2
26,Odisha,1288762,1279419,9126,217
27,Puducherry,166023,163961,1962,100
28,Punjab,761108,742866,17757,485
29,Rajasthan,1286930,1276731,9560,639
30,Sikkim,39189,38725,453,11
31,Tamil Nadu,3459586,3418866,38026,2694
32,Telangana,795572,789680,4111,1781
33,Tripura,100890,99966,923,1
34,Uttarakhand,438222,429951,7695,576
35,Uttar Pradesh,2083533,2057889,23526,2118
36,West Bengal,2021267,1998654,21207,1406
