ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,2445,1325,29,1091
2,Andhra Pradesh,296609,209100,2732,84777
3,Arunachal Pradesh,2741,1893,5,843
4,Assam,79667,56734,197,22736
5,Bihar,106307,76452,468,29387
6,Chandigarh,2216,1183,30,1003
7,Chhattisgarh,16025,10598,150,5277
8,Dadra and Nagar Haveli and Daman and Diu,1908,1459,2,447
9,Delhi,153367,138301,4214,10852
10,Goa,11994,8058,111,3825
11,Gujarat,79710,62595,2800,14315
12,Haryana,48040,40610,550,6880
13,Himachal Pradesh,4174,2834,19,1321
14,Jammu and Kashmir,28892,21296,548,7048
15,Jharkhand,23752,15051,250,8451
16,Karnataka,233283,148562,4062,80659
17,Kerala,46140,30025,169,15946
18,Ladakh,1966,1368,14,584
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,46385,35025,1128,10232
21,Maharashtra,604358,428514,20265,155579
22,Manipur,4687,2734,17,1936
23,Meghalaya,1418,679,6,733
24,Mizoram,789,372,0,417
25,Nagaland,3455,1530,8,1917
26,Odisha,62294,43780,353,18161
27,Puducherry,8029,4627,114,3288
28,Punjab,32696,20180,863,11653
29,Rajasthan,62630,47654,887,14089
30,Sikkim,1187,701,1,485
31,Tamil Nadu,343945,283937,5886,54122
32,Telangana,93937,72202,711,21024
33,Tripura,7409,5404,62,1943
34,Uttarakhand,12493,8485,158,3850
35,Uttar Pradesh,158216,104808,2515,50893
36,West Bengal,119578,89703,2473,27402
