ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10046,9914,129,3
2,Andhra Pradesh,2319922,2305148,14731,43
3,Arunachal Pradesh,64505,64208,296,1
4,Assam,724230,716237,7986,7
5,Bihar,830768,818469,12256,43
6,Chandigarh,92416,91145,1165,106
7,Chhattisgarh,1152441,1138354,14034,53
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1906523,1878828,26209,1486
10,Goa,245778,241829,3832,117
11,Gujarat,1225157,1213997,10944,216
12,Haryana,1002580,990915,10621,1044
13,Himachal Pradesh,285053,280871,4136,46
14,Jammu and Kashmir,454248,449432,4752,64
15,Jharkhand,435336,429998,5319,19
16,Karnataka,3951905,3909693,40106,2106
17,Kerala,6556330,6481092,69740,5498
18,Ladakh,28265,28033,228,4
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042563,1031509,10736,318
21,Maharashtra,7886375,7735385,147859,3131
22,Manipur,137236,135110,2120,6
23,Meghalaya,93826,92229,1593,4
24,Mizoram,228317,227477,698,142
25,Nagaland,35497,34735,760,2
26,Odisha,1288437,1279184,9126,127
27,Puducherry,165854,163876,1962,16
28,Punjab,760343,742452,17752,139
29,Rajasthan,1285706,1275634,9557,515
30,Sikkim,39165,38713,452,0
31,Tamil Nadu,3455376,3416858,38025,493
32,Telangana,793218,788691,4111,416
33,Tripura,100887,99964,923,0
34,Uttarakhand,437880,429725,7693,462
35,Uttar Pradesh,2079705,2055266,23519,920
36,West Bengal,2019356,1997816,21204,336
