ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340941,2326129,14733,79
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746180,738138,8036,6
5,Bihar,855316,842991,12315,10
6,Chandigarh,100704,99517,1185,2
7,Chhattisgarh,1187970,1173665,14193,112
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041298,2014598,26670,30
10,Goa,263565,259517,4014,34
11,Gujarat,1291717,1280560,11082,75
12,Haryana,1079035,1068240,10780,15
13,Himachal Pradesh,322957,318704,4246,7
14,Jammu and Kashmir,482060,477258,4793,9
15,Jharkhand,443853,438516,5337,0
16,Karnataka,4093435,4052055,40387,993
17,Kerala,6917110,6844475,72089,546
18,Ladakh,29616,29383,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056625,1045818,10786,21
21,Maharashtra,8174148,8024751,148573,824
22,Manipur,140036,137887,2149,0
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348451,1339213,9215,23
27,Puducherry,177641,175653,1982,6
28,Punjab,793702,773122,20571,9
29,Rajasthan,1326601,1316816,9737,48
30,Sikkim,44934,44431,501,2
31,Tamil Nadu,3611437,3573207,38086,144
32,Telangana,844663,840514,4111,38
33,Tripura,108510,107553,943,14
34,Uttarakhand,452591,444822,7768,1
35,Uttar Pradesh,2145581,2121838,23718,25
36,West Bengal,2126858,2105009,21556,293
