ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10613,10473,129,11
2,Andhra Pradesh,2337241,2321954,14733,554
3,Arunachal Pradesh,66708,66364,296,48
4,Assam,744703,733821,8032,2850
5,Bihar,848762,835812,12295,655
6,Chandigarh,98933,97542,1181,210
7,Chhattisgarh,1174130,1159296,14114,720
8,Dadra and Nagar Haveli and Daman and Diu,11578,11571,4,3
9,Delhi,2000641,1972992,26477,1172
10,Goa,256510,251956,3963,591
11,Gujarat,1271065,1258627,11016,1422
12,Haryana,1052876,1041179,10686,1011
13,Himachal Pradesh,311300,306444,4202,654
14,Jammu and Kashmir,478323,472640,4783,900
15,Jharkhand,442024,436562,5330,132
16,Karnataka,4054746,4009287,40247,5212
17,Kerala,6761424,6680691,70857,9876
18,Ladakh,29245,28970,230,45
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1053638,1042579,10770,289
21,Maharashtra,8104854,7948226,148264,8364
22,Manipur,139738,137529,2148,61
23,Meghalaya,96492,94786,1618,88
24,Mizoram,237389,236261,722,406
25,Nagaland,35928,35130,779,19
26,Odisha,1328465,1317687,9180,1598
27,Puducherry,173023,170789,1969,265
28,Punjab,780831,762179,17903,749
29,Rajasthan,1309924,1298227,9628,2069
30,Sikkim,43801,43201,491,109
31,Tamil Nadu,3570567,3527521,38036,5010
32,Telangana,835067,829840,4111,1116
33,Tripura,107734,106774,938,22
34,Uttarakhand,448525,439490,7740,1295
35,Uttar Pradesh,2123766,2098456,23610,1700
36,West Bengal,2107888,2084245,21473,2170
