ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5039,4969,62,8
2,Andhra Pradesh,893734,884357,7189,2188
3,Arunachal Pradesh,16842,16783,56,3
4,Assam,217976,215213,1100,1663
5,Bihar,263569,261487,1559,523
6,Chandigarh,24459,22225,362,1872
7,Chhattisgarh,324153,311761,3950,8442
8,Dadra and Nagar Haveli and Daman and Diu,3481,3427,2,52
9,Delhi,647984,633410,10956,3618
10,Goa,56623,54792,818,1013
11,Gujarat,287009,275238,4450,7321
12,Haryana,279828,271375,3098,5355
13,Himachal Pradesh,60678,58404,1018,1256
14,Jammu and Kashmir,128547,125276,1981,1290
15,Jharkhand,121261,119409,1096,756
16,Karnataka,970202,944256,12434,13512
17,Kerala,1104228,1074805,4495,24928
18,Ladakh,9908,9704,130,74
19,Lakshadweep,666,536,1,129
20,Madhya Pradesh,275727,263821,3906,8000
21,Maharashtra,2479682,2214867,53399,211416
22,Manipur,29335,28933,373,29
23,Meghalaya,14016,13837,149,30
24,Mizoram,4448,4423,11,14
25,Nagaland,12225,12132,91,2
26,Odisha,338817,336124,1919,774
27,Puducherry,40386,39521,675,190
28,Punjab,213110,188529,6324,18257
29,Rajasthan,325424,319041,2798,3585
30,Sikkim,6206,6017,135,54
31,Tamil Nadu,866982,846480,12599,7903
32,Telangana,303455,298826,1671,2958
33,Tripura,33464,33043,391,30
34,Uttarakhand,98448,95883,1704,861
35,Uttar Pradesh,607538,595743,8759,3036
36,West Bengal,580631,566821,10306,3504
