ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10363,10186,129,48
2,Andhra Pradesh,2329106,2311450,14733,2923
3,Arunachal Pradesh,65231,64617,296,318
4,Assam,734012,720492,8012,5508
5,Bihar,840877,826346,12277,2254
6,Chandigarh,95387,93595,1165,627
7,Chhattisgarh,1161881,1144048,14055,3778
8,Dadra and Nagar Haveli and Daman and Diu,11516,11505,4,7
9,Delhi,1947025,1918400,26298,2327
10,Goa,251191,246684,3849,658
11,Gujarat,1246708,1230470,10959,5279
12,Haryana,1024748,1011699,10634,2415
13,Himachal Pradesh,293018,285206,4152,3660
14,Jammu and Kashmir,458987,451815,4761,2411
15,Jharkhand,438768,432209,5327,1232
16,Karnataka,3993171,3944551,40132,8488
17,Kerala,6704819,6613557,70366,20896
18,Ladakh,28726,28387,228,111
19,Lakshadweep,11412,11360,52,0
20,Madhya Pradesh,1047796,1035614,10747,1435
21,Maharashtra,8029910,7867280,148051,14579
22,Manipur,138389,135621,2124,644
23,Meghalaya,94668,92608,1599,461
24,Mizoram,231558,229941,708,909
25,Nagaland,35675,34818,765,92
26,Odisha,1304369,1288970,9130,6269
27,Puducherry,169774,166577,1964,1233
28,Punjab,769781,747101,17800,4880
29,Rajasthan,1292052,1280907,9577,1568
30,Sikkim,40923,39307,466,1150
31,Tamil Nadu,3528384,3474199,38032,16153
32,Telangana,813120,804323,4111,4686
33,Tripura,104282,101130,924,2228
34,Uttarakhand,440636,431496,7704,1436
35,Uttar Pradesh,2098485,2072216,23559,2710
36,West Bengal,2081728,2033694,21307,26727
