ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341095,2326362,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746234,738195,8037,2
5,Bihar,855658,843336,12315,7
6,Chandigarh,100749,99559,1186,4
7,Chhattisgarh,1188560,1174356,14201,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042939,2016198,26692,49
10,Goa,263633,259607,4014,12
11,Gujarat,1292455,1281288,11099,68
12,Haryana,1079164,1068379,10783,2
13,Himachal Pradesh,323083,318823,4246,14
14,Jammu and Kashmir,482189,477394,4793,2
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096600,4056130,40404,66
17,Kerala,6917682,6845542,72105,35
18,Ladakh,29667,29433,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056747,1045945,10786,16
21,Maharashtra,8177153,8028430,148598,125
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348622,1339402,9215,5
27,Puducherry,177723,175731,1982,10
28,Punjab,793869,773269,20588,12
29,Rajasthan,1327560,1317625,9746,189
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611700,3573582,38086,32
32,Telangana,844863,840741,4111,11
33,Tripura,108566,107623,943,0
34,Uttarakhand,452725,444941,7778,6
35,Uttar Pradesh,2146049,2122272,23724,53
36,West Bengal,2127634,2106054,21558,22
