ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3257,2863,49,345
2,Andhra Pradesh,476506,370163,4276,102067
3,Arunachal Pradesh,4775,3280,7,1488
4,Assam,121224,92720,345,28159
5,Bihar,144104,126371,701,17032
6,Chandigarh,5268,3105,68,2095
7,Chhattisgarh,40634,19625,337,20672
8,Dadra and Nagar Haveli and Daman and Diu,2467,2180,2,285
9,Delhi,185220,161865,4513,18842
10,Goa,19863,14747,220,4896
11,Gujarat,101533,82273,3076,16184
12,Haryana,71983,57171,759,14053
13,Himachal Pradesh,6830,4965,50,1815
14,Jammu and Kashmir,40990,31435,755,8800
15,Jharkhand,48039,32043,447,15549
16,Karnataka,379486,274196,6170,99120
17,Kerala,82104,60444,326,21334
18,Ladakh,2935,2085,35,815
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,70244,53257,1513,15474
21,Maharashtra,863062,625773,25964,211325
22,Manipur,6699,4899,35,1765
23,Meghalaya,2734,1468,14,1252
24,Mizoram,1046,683,0,363
25,Nagaland,4107,3361,10,736
26,Odisha,116678,90331,531,25816
27,Puducherry,16164,10674,280,5210
28,Punjab,60013,42543,1739,15731
29,Rajasthan,87797,71899,1108,14790
30,Sikkim,1843,1329,5,509
31,Tamil Nadu,451827,392507,7687,51633
32,Telangana,138395,104603,877,32915
33,Tripura,14507,8483,136,5888
34,Uttarakhand,23011,15511,312,7188
35,Uttar Pradesh,253175,190818,3762,58595
36,West Bengal,174659,147553,3452,23654
