ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3644,3436,52,156
2,Andhra Pradesh,617776,530711,5302,81763
3,Arunachal Pradesh,7250,5280,13,1957
4,Assam,155453,125543,548,29362
5,Bihar,166788,153298,861,12629
6,Chandigarh,9796,6766,119,2911
7,Chhattisgarh,84234,46081,664,37489
8,Dadra and Nagar Haveli and Daman and Diu,2887,2677,2,208
9,Delhi,242899,205890,4945,32064
10,Goa,28022,21760,342,5920
11,Gujarat,121768,102444,3302,16022
12,Haryana,108952,86150,1120,21682
13,Himachal Pradesh,11908,7484,116,4308
14,Jammu and Kashmir,62533,40265,987,21281
15,Jharkhand,69860,55697,615,13548
16,Karnataka,511346,404841,7922,98583
17,Kerala,131005,92951,519,37535
18,Ladakh,3708,2666,49,993
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,103065,79158,1943,21964
21,Maharashtra,1188015,857933,32216,297866
22,Manipur,8724,6723,55,1946
23,Meghalaya,4557,2483,36,2038
24,Mizoram,1578,990,0,588
25,Nagaland,5392,4171,15,1206
26,Odisha,175550,141657,691,33202
27,Puducherry,22456,17209,462,4785
28,Punjab,95529,70373,2757,22399
29,Rajasthan,113124,93805,1322,17997
30,Sikkim,2423,1972,25,426
31,Tamil Nadu,536477,481273,8751,46453
32,Telangana,171306,139700,1033,30573
33,Tripura,22032,14810,239,6983
34,Uttarakhand,40085,27142,478,12465
35,Uttar Pradesh,348517,276690,4953,66874
36,West Bengal,221960,193014,4298,24648
