ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341097,2326364,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746241,738204,8037,0
5,Bihar,855691,843376,12315,0
6,Chandigarh,100756,99570,1186,0
7,Chhattisgarh,1188587,1174385,14202,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2043185,2016479,26696,10
10,Goa,263677,259658,4014,5
11,Gujarat,1292584,1281477,11100,7
12,Haryana,1079176,1068391,10785,0
13,Himachal Pradesh,323110,318864,4246,0
14,Jammu and Kashmir,482190,477397,4793,0
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4097047,4056624,40406,17
17,Kerala,6920147,6847938,72130,79
18,Ladakh,29683,29452,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056775,1045989,10786,0
21,Maharashtra,8177497,8028856,148602,39
22,Manipur,140040,137891,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239568,238833,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348643,1339426,9215,2
27,Puducherry,177776,175794,1982,0
28,Punjab,793941,773345,20593,3
29,Rajasthan,1327821,1318061,9746,14
30,Sikkim,44955,44453,501,1
31,Tamil Nadu,3611968,3573867,38086,15
32,Telangana,844890,840778,4111,1
33,Tripura,108579,107634,943,2
34,Uttarakhand,452746,444968,7778,0
35,Uttar Pradesh,2146136,2122400,23732,4
36,West Bengal,2127762,2106167,21558,37
