ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,323,322,0,1
2,Arunachal Pradesh,3,3,0,0
3,Assam,197,193,0,4
4,Bihar,145,143,0,2
5,Chandigarh,18,17,0,1
6,Chhattisgarh,244,233,5,6
7,Delhi,4075,4041,22,12
8,Goa,29,29,0,0
9,Gujarat,3674,3651,2,21
10,Haryana,661,652,4,5
11,Himachal Pradesh,6,6,0,0
12,Jammu and Kashmir,133,107,1,25
13,Jharkhand,82,81,1,0
14,Karnataka,2967,2946,11,10
15,Kerala,8742,8675,54,13
16,Ladakh,5,5,0,0
17,Madhya Pradesh,350,338,10,2
18,Maharashtra,2726,2650,43,33
19,Manipur,353,339,0,14
20,Meghalaya,1,1,0,0
21,Mizoram,14,13,0,1
22,Nagaland,3,3,0,0
23,Odisha,173,169,0,4
24,Puducherry,126,126,0,0
25,Punjab,257,240,4,13
26,Rajasthan,825,779,3,43
27,Sikkim,282,278,1,3
28,Tamil Nadu,1188,1170,7,11
29,Telangana,33,33,0,0
30,Tripura,31,31,0,0
31,Uttarakhand,114,113,0,1
32,Uttar Pradesh,1112,1101,2,9
33,West Bengal,1167,1125,1,41
