ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7641,7503,129,9
2,Andhra Pradesh,2060040,2039545,14302,6193
3,Arunachal Pradesh,54980,54530,280,170
4,Assam,606263,596837,5944,3482
5,Bihar,726021,716316,9661,44
6,Chandigarh,65299,64451,820,28
7,Chhattisgarh,1005638,991887,13570,181
8,Dadra and Nagar Haveli and Daman and Diu,10675,10668,4,3
9,Delhi,1439358,1413943,25089,326
10,Goa,177462,173510,3342,610
11,Gujarat,826280,815981,10086,213
12,Haryana,771061,760898,10049,114
13,Himachal Pradesh,221306,216289,3719,1298
14,Jammu and Kashmir,330967,325686,4426,855
15,Jharkhand,348423,343165,5135,123
16,Karnataka,2983133,2935659,37937,9537
17,Kerala,4846766,4728497,26791,91478
18,Ladakh,20876,20622,208,46
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792679,782060,10523,96
21,Maharashtra,6589982,6416998,139760,33224
22,Manipur,122633,119316,1895,1422
23,Meghalaya,82898,80587,1434,877
24,Mizoram,112599,99440,383,12776
25,Nagaland,31571,30661,674,236
26,Odisha,1034634,1021742,8282,4610
27,Puducherry,127344,124897,1849,598
28,Punjab,602008,585248,16541,219
29,Rajasthan,954388,945390,8954,44
30,Sikkim,31745,31172,391,182
31,Tamil Nadu,2685874,2634968,35884,15022
32,Telangana,668833,660917,3937,3979
33,Tripura,84305,83389,816,100
34,Uttarakhand,343747,336173,7397,177
35,Uttar Pradesh,1710019,1686992,22898,129
36,West Bengal,1579906,1553498,18963,7445
