ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10047,9915,129,3
2,Andhra Pradesh,2319966,2305174,14731,61
3,Arunachal Pradesh,64508,64209,296,3
4,Assam,724233,716237,7986,10
5,Bihar,830803,818493,12256,54
6,Chandigarh,92500,91209,1165,126
7,Chhattisgarh,1152487,1138382,14034,71
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1907982,1880324,26212,1446
10,Goa,245946,241897,3832,217
11,Gujarat,1225338,1214127,10944,267
12,Haryana,1003342,991803,10621,918
13,Himachal Pradesh,285100,280895,4136,69
14,Jammu and Kashmir,454271,449458,4752,61
15,Jharkhand,435365,430009,5319,37
16,Karnataka,3952836,3910500,40107,2229
17,Kerala,6560901,6483623,69773,7505
18,Ladakh,28271,28035,228,8
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042686,1031707,10736,243
21,Maharashtra,7890346,7737355,147864,5127
22,Manipur,137241,135116,2120,5
23,Meghalaya,93826,92231,1593,2
24,Mizoram,228391,227572,700,119
25,Nagaland,35497,34736,761,0
26,Odisha,1288473,1279227,9126,120
27,Puducherry,165885,163887,1962,36
28,Punjab,760402,742538,17753,111
29,Rajasthan,1285921,1275879,9557,485
30,Sikkim,39165,38713,452,0
31,Tamil Nadu,3455871,3417090,38025,756
32,Telangana,793468,788837,4111,520
33,Tripura,100887,99964,923,0
34,Uttarakhand,437933,429748,7693,492
35,Uttar Pradesh,2080273,2055816,23520,937
36,West Bengal,2019543,1997961,21204,378
