ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10218,10050,129,39
2,Andhra Pradesh,2323316,2306925,14731,1660
3,Arunachal Pradesh,64623,64226,296,101
4,Assam,725950,716823,7989,1138
5,Bihar,834542,820706,12262,1574
6,Chandigarh,94236,92689,1165,382
7,Chhattisgarh,1155495,1140252,14040,1203
8,Dadra and Nagar Haveli and Daman and Diu,11497,11479,4,14
9,Delhi,1939227,1910470,26277,2480
10,Goa,249565,244925,3841,799
11,Gujarat,1236071,1221244,10948,3879
12,Haryana,1018742,1006182,10628,1932
13,Himachal Pradesh,287094,282023,4141,930
14,Jammu and Kashmir,455706,450284,4757,665
15,Jharkhand,436384,430595,5321,468
16,Karnataka,3976053,3929477,40122,6454
17,Kerala,6663649,6563788,70089,29772
18,Ladakh,28543,28190,228,125
19,Lakshadweep,11412,11359,52,1
20,Madhya Pradesh,1045174,1033641,10745,788
21,Maharashtra,7995729,7828352,147964,19413
22,Manipur,137367,135150,2120,97
23,Meghalaya,94063,92369,1595,99
24,Mizoram,229609,228406,706,497
25,Nagaland,35534,34746,761,27
26,Odisha,1291946,1280750,9126,2070
27,Puducherry,167214,164589,1962,663
28,Punjab,764104,745251,17783,1070
29,Rajasthan,1289306,1278791,9570,945
30,Sikkim,39313,38776,455,82
31,Tamil Nadu,3493599,3437193,38028,18378
32,Telangana,804529,795421,4111,4997
33,Tripura,100952,99986,923,43
34,Uttarakhand,439024,430549,7696,779
35,Uttar Pradesh,2092937,2067167,23545,2225
36,West Bengal,2042831,2005052,21233,16546
