ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7641,7503,129,9
2,Andhra Pradesh,2060472,2040131,14307,6034
3,Arunachal Pradesh,54987,54567,280,140
4,Assam,606468,597082,5950,3436
5,Bihar,726026,716317,9661,48
6,Chandigarh,65302,64457,820,25
7,Chhattisgarh,1005654,991901,13570,183
8,Dadra and Nagar Haveli and Daman and Diu,10676,10668,4,4
9,Delhi,1439390,1413981,25089,320
10,Goa,177522,173572,3346,604
11,Gujarat,826290,815997,10086,207
12,Haryana,771076,760904,10049,123
13,Himachal Pradesh,221437,216414,3720,1303
14,Jammu and Kashmir,331062,325793,4426,843
15,Jharkhand,348430,343173,5135,122
16,Karnataka,2983459,2936039,37941,9479
17,Kerala,4854321,4739270,26865,88186
18,Ladakh,20878,20634,208,36
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792684,782077,10523,84
21,Maharashtra,6591697,6419678,139789,32230
22,Manipur,122737,119418,1897,1422
23,Meghalaya,82953,80673,1435,845
24,Mizoram,112848,100829,386,11633
25,Nagaland,31611,30689,674,248
26,Odisha,1035077,1022250,8285,4542
27,Puducherry,127396,124961,1850,585
28,Punjab,602035,585264,16544,227
29,Rajasthan,954390,945394,8954,42
30,Sikkim,31749,31184,391,174
31,Tamil Nadu,2687092,2636379,35899,14814
32,Telangana,668955,661093,3938,3924
33,Tripura,84321,83401,816,104
34,Uttarakhand,343756,336181,7397,178
35,Uttar Pradesh,1710028,1687011,22898,119
36,West Bengal,1580530,1554132,18977,7421
