ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341096,2326362,14733,1
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746234,738196,8037,1
5,Bihar,855669,843343,12315,11
6,Chandigarh,100749,99563,1186,0
7,Chhattisgarh,1188563,1174358,14201,4
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042961,2016227,26692,42
10,Goa,263635,259614,4014,7
11,Gujarat,1292469,1281319,11099,51
12,Haryana,1079165,1068379,10784,2
13,Himachal Pradesh,323088,318829,4246,13
14,Jammu and Kashmir,482189,477394,4793,2
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096625,4056175,40404,46
17,Kerala,6917711,6845567,72105,39
18,Ladakh,29668,29436,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056751,1045952,10786,13
21,Maharashtra,8177189,8028480,148599,110
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348622,1339406,9215,1
27,Puducherry,177731,175735,1982,14
28,Punjab,793871,773279,20588,4
29,Rajasthan,1327580,1317687,9746,147
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611703,3573595,38086,22
32,Telangana,844866,840747,4111,8
33,Tripura,108566,107623,943,0
34,Uttarakhand,452726,444945,7778,3
35,Uttar Pradesh,2146061,2122283,23726,52
36,West Bengal,2127641,2106060,21558,23
