ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746160,738124,8035,1
5,Bihar,855267,842953,12314,0
6,Chandigarh,100697,99510,1185,2
7,Chhattisgarh,1187697,1173507,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041054,2014369,26666,19
10,Goa,263366,259347,4014,5
11,Gujarat,1291419,1280331,11079,9
12,Haryana,1078922,1068165,10756,1
13,Himachal Pradesh,322942,318689,4245,8
14,Jammu and Kashmir,482034,477242,4792,0
15,Jharkhand,443831,438497,5334,0
16,Karnataka,4088874,4048502,40359,13
17,Kerala,6907361,6835303,72043,15
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056551,1045765,10786,0
21,Maharashtra,8171802,8023166,148561,75
22,Manipur,140034,137885,2149,0
23,Meghalaya,96989,95361,1628,0
24,Mizoram,239561,238827,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348378,1339163,9215,0
27,Puducherry,177548,175567,1981,0
28,Punjab,792438,773095,19338,5
29,Rajasthan,1326466,1316730,9736,0
30,Sikkim,44929,44427,501,1
31,Tamil Nadu,3610701,3572609,38081,11
32,Telangana,844465,840347,4111,7
33,Tripura,108495,107552,942,1
34,Uttarakhand,452582,444813,7768,1
35,Uttar Pradesh,2145471,2121700,23712,59
36,West Bengal,2126474,2104840,21555,79
