ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10039,9907,129,3
2,Andhra Pradesh,2319752,2304974,14730,48
3,Arunachal Pradesh,64502,64201,296,5
4,Assam,724219,716229,7986,4
5,Bihar,830639,818322,12256,61
6,Chandigarh,92168,90927,1165,76
7,Chhattisgarh,1152321,1138253,14034,34
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1896171,1864517,26183,5471
10,Goa,245517,241618,3832,67
11,Gujarat,1224563,1213446,10944,173
12,Haryana,997376,984327,10620,2429
13,Himachal Pradesh,284884,280693,4135,56
14,Jammu and Kashmir,454118,449309,4751,58
15,Jharkhand,435272,429920,5317,35
16,Karnataka,3948966,3906935,40105,1926
17,Kerala,6544914,6472594,69325,2995
18,Ladakh,28250,28018,228,4
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041747,1030812,10735,200
21,Maharashtra,7879622,7730370,147849,1403
22,Manipur,137227,135100,2120,7
23,Meghalaya,93811,92207,1593,11
24,Mizoram,227794,226897,697,200
25,Nagaland,35492,34729,760,3
26,Odisha,1288222,1278929,9126,167
27,Puducherry,165799,163832,1962,5
28,Punjab,759958,741979,17751,228
29,Rajasthan,1284397,1274239,9554,604
30,Sikkim,39154,38701,452,1
31,Tamil Nadu,3454431,3415965,38025,441
32,Telangana,792389,787901,4111,377
33,Tripura,100887,99959,923,5
34,Uttarakhand,437638,429461,7693,484
35,Uttar Pradesh,2076858,2051851,23511,1496
36,West Bengal,2018646,1997026,21203,417
