ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10270,10095,129,46
2,Andhra Pradesh,2325203,2308349,14733,2121
3,Arunachal Pradesh,64792,64291,296,205
4,Assam,727909,717333,7992,2584
5,Bihar,837138,822361,12266,2511
6,Chandigarh,94589,93016,1165,408
7,Chhattisgarh,1157290,1141177,14045,2068
8,Dadra and Nagar Haveli and Daman and Diu,11505,11492,4,9
9,Delhi,1941905,1913651,26288,1966
10,Goa,250265,245608,3844,813
11,Gujarat,1239751,1224576,10950,4225
12,Haryana,1020684,1008453,10630,1601
13,Himachal Pradesh,288493,282769,4144,1580
14,Jammu and Kashmir,456291,450764,4758,769
15,Jharkhand,437191,430980,5323,888
16,Karnataka,3981816,3935088,40125,6603
17,Kerala,6681317,6584680,70186,26451
18,Ladakh,28588,28311,228,49
19,Lakshadweep,11412,11360,52,0
20,Madhya Pradesh,1045950,1034303,10746,901
21,Maharashtra,8010223,7845300,148001,16922
22,Manipur,137613,135225,2120,268
23,Meghalaya,94167,92441,1595,131
24,Mizoram,230229,228559,706,964
25,Nagaland,35566,34762,762,42
26,Odisha,1295328,1282690,9127,3511
27,Puducherry,168053,165176,1962,915
28,Punjab,765273,746227,17786,1260
29,Rajasthan,1290153,1279316,9572,1265
30,Sikkim,39605,38837,458,310
31,Tamil Nadu,3508526,3452216,38028,18282
32,Telangana,807661,798468,4111,5082
33,Tripura,101544,100037,923,584
34,Uttarakhand,439404,430823,7698,883
35,Uttar Pradesh,2095021,2069109,23549,2363
36,West Bengal,2059264,2010513,21255,27496
