ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,38,33,0,5
2,Andhra Pradesh,5680,3105,80,2495
3,Arunachal Pradesh,67,4,0,63
4,Assam,3498,1537,8,1953
5,Bihar,6103,3587,36,2480
6,Chandigarh,334,286,5,43
7,Chhattisgarh,1429,550,6,873
8,Dadra and Nagar Haveli and Daman and Diu,30,2,0,28
9,Delhi,36824,13398,1214,22212
10,Goa,463,69,0,394
11,Gujarat,22527,15493,1415,5619
12,Haryana,6334,2475,70,3789
13,Himachal Pradesh,486,297,6,183
14,Jammu and Kashmir,4730,2086,53,2591
15,Jharkhand,1617,672,8,937
16,Karnataka,6516,3440,79,2997
17,Kerala,2322,1000,19,1303
18,Ladakh,239,62,1,176
19,Madhya Pradesh,10443,7201,440,2802
20,Maharashtra,101141,47796,3717,49628
21,Manipur,385,77,0,308
22,Meghalaya,44,22,1,21
23,Mizoram,104,1,0,103
24,Nagaland,156,49,0,107
25,Odisha,3498,2474,10,1014
26,Puducherry,157,67,2,88
27,Punjab,2986,2282,63,641
28,Rajasthan,12068,8898,272,2898
29,Sikkim,63,2,0,61
30,Tamil Nadu,40698,22047,367,18284
31,Telangana,4484,2278,174,2032
32,Tripura,961,278,1,682
33,Uttarakhand,1724,947,21,756
34,Uttar Pradesh,12616,7609,365,4642
35,West Bengal,10244,4206,451,5587
