ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339098,2324362,14733,3
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851428,839122,12303,3
6,Chandigarh,99375,98187,1182,6
7,Chhattisgarh,1177806,1163654,14146,6
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007718,1981133,26523,62
10,Goa,259199,255146,4013,40
11,Gujarat,1278074,1266759,11047,268
12,Haryana,1056803,1046042,10714,47
13,Himachal Pradesh,312900,308586,4214,100
14,Jammu and Kashmir,479533,474705,4785,43
15,Jharkhand,442581,437246,5331,4
16,Karnataka,4074931,4034098,40315,518
17,Kerala,6831772,6758610,71590,1572
18,Ladakh,29425,29194,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054996,1044188,10777,31
21,Maharashtra,8138653,7989565,148426,662
22,Manipur,139924,137775,2149,0
23,Meghalaya,96788,95163,1625,0
24,Mizoram,238969,238241,726,2
25,Nagaland,35988,35206,782,0
26,Odisha,1336726,1327441,9205,80
27,Puducherry,175908,173890,1975,43
28,Punjab,784531,765198,19289,44
29,Rajasthan,1315676,1305974,9656,46
30,Sikkim,44328,43825,500,3
31,Tamil Nadu,3595315,3557008,38050,257
32,Telangana,842097,837719,4111,267
33,Tripura,108034,107094,940,0
34,Uttarakhand,449503,441737,7754,12
35,Uttar Pradesh,2128251,2104566,23648,37
36,West Bengal,2118878,2097304,21533,41
