ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341094,2326359,14733,2
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746232,738193,8037,2
5,Bihar,855635,843313,12315,7
6,Chandigarh,100743,99552,1186,5
7,Chhattisgarh,1188555,1174340,14201,14
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042859,2016081,26689,89
10,Goa,263623,259602,4014,7
11,Gujarat,1292385,1281236,11098,51
12,Haryana,1079159,1068367,10782,10
13,Himachal Pradesh,323060,318805,4246,9
14,Jammu and Kashmir,482187,477393,4793,1
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096475,4056003,40402,70
17,Kerala,6917634,6845520,72105,9
18,Ladakh,29663,29425,231,7
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056732,1045934,10786,12
21,Maharashtra,8177012,8028283,148597,132
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95365,1628,1
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348617,1339399,9215,3
27,Puducherry,177712,175729,1982,1
28,Punjab,793857,773253,20583,21
29,Rajasthan,1327434,1317524,9746,164
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611664,3573543,38086,35
32,Telangana,844849,840727,4111,11
33,Tripura,108566,107622,943,1
34,Uttarakhand,452712,444928,7778,6
35,Uttar Pradesh,2146016,2122229,23723,64
36,West Bengal,2127621,2106036,21558,27
