ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4168,3913,56,199
2,Andhra Pradesh,793299,754415,6508,32376
3,Arunachal Pradesh,13912,11199,31,2682
4,Assam,202774,176078,889,25807
5,Bihar,208377,196240,1019,11118
6,Chandigarh,13795,12842,209,744
7,Chhattisgarh,167639,140216,1628,25795
8,Dadra and Nagar Haveli and Daman and Diu,3207,3161,2,44
9,Delhi,340436,310191,6128,24117
10,Goa,41339,37683,557,3099
11,Gujarat,162823,144970,3660,14193
12,Haryana,153367,141506,1674,10187
13,Himachal Pradesh,19621,16706,279,2636
14,Jammu and Kashmir,89582,80092,1402,8088
15,Jharkhand,98061,91004,851,6206
16,Karnataka,782773,671618,10696,100459
17,Kerala,361841,267082,1232,93527
18,Ladakh,5781,4865,68,848
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,163296,148082,2828,12386
21,Maharashtra,1617658,1415679,42633,159346
22,Manipur,16267,12297,124,3846
23,Meghalaya,8621,6674,77,1870
24,Mizoram,2341,2174,0,167
25,Nagaland,8139,6428,28,1683
26,Odisha,274181,254913,1181,18087
27,Puducherry,33622,29016,580,4026
28,Punjab,129088,120220,4060,4808
29,Rajasthan,178933,157960,1788,19185
30,Sikkim,3677,3361,63,253
31,Tamil Nadu,697116,650856,10780,35480
32,Telangana,227580,206105,1292,20183
33,Tripura,29925,27252,334,2339
34,Uttarakhand,59106,53061,960,5085
35,Uttar Pradesh,461475,425356,6755,29364
36,West Bengal,333126,291303,6244,35579
