ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7763,7593,129,41
2,Andhra Pradesh,2077608,2061832,14498,1278
3,Arunachal Pradesh,55352,55047,282,23
4,Assam,621422,612638,6167,2617
5,Bihar,727873,714391,12096,1386
6,Chandigarh,66136,64674,1079,383
7,Chhattisgarh,1009454,993911,13601,1942
8,Dadra and Nagar Haveli and Daman and Diu,10700,10687,4,9
9,Delhi,1458220,1422124,25110,10986
10,Goa,182201,176438,3523,2240
11,Gujarat,835028,819047,10123,5858
12,Haryana,775710,762516,10064,3130
13,Himachal Pradesh,229153,224653,3879,621
14,Jammu and Kashmir,341802,335774,4530,1498
15,Jharkhand,355284,344919,5147,5218
16,Karnataka,3010847,2961122,38351,11374
17,Kerala,5254974,5186737,48184,20053
18,Ladakh,22289,21820,220,249
19,Lakshadweep,10419,10365,51,3
20,Madhya Pradesh,794461,783155,10533,773
21,Maharashtra,6712028,6514358,141553,56117
22,Manipur,125843,123610,2004,229
23,Meghalaya,84849,83292,1484,73
24,Mizoram,142248,139864,550,1834
25,Nagaland,32206,31444,702,60
26,Odisha,1055980,1045255,8463,2262
27,Puducherry,129553,127517,1881,155
28,Punjab,605922,587530,16651,1741
29,Rajasthan,957433,946385,8964,2084
30,Sikkim,32520,32060,409,51
31,Tamil Nadu,2752856,2705696,36796,10364
32,Telangana,682971,674892,4031,4048
33,Tripura,85168,84179,829,160
34,Uttarakhand,345653,337711,7419,523
35,Uttar Pradesh,1713107,1687930,22916,2261
36,West Bengal,1655228,1615248,19794,20186
