ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10742,10612,129,1
2,Andhra Pradesh,2339067,2324330,14733,4
3,Arunachal Pradesh,66890,66594,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851379,839062,12302,15
6,Chandigarh,99346,98161,1181,4
7,Chhattisgarh,1177749,1163595,14146,8
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007175,1980615,26521,39
10,Goa,259070,255038,4013,19
11,Gujarat,1277551,1266469,11043,39
12,Haryana,1056597,1045841,10714,42
13,Himachal Pradesh,312643,308402,4213,28
14,Jammu and Kashmir,479410,474607,4785,18
15,Jharkhand,442570,437236,5331,3
16,Karnataka,4071854,4030299,40307,1248
17,Kerala,6828146,6755237,71551,1358
18,Ladakh,29412,29178,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054918,1044138,10776,4
21,Maharashtra,8136552,7987972,148415,165
22,Manipur,139922,137773,2149,0
23,Meghalaya,96783,95158,1624,1
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336546,1327252,9205,89
27,Puducherry,175505,173528,1975,2
28,Punjab,784199,764866,19289,44
29,Rajasthan,1315448,1305712,9653,83
30,Sikkim,44319,43819,499,1
31,Tamil Nadu,3594377,3556273,38049,55
32,Telangana,841312,837136,4111,65
33,Tripura,108034,107094,940,0
34,Uttarakhand,449377,441599,7751,27
35,Uttar Pradesh,2128101,2104418,23633,50
36,West Bengal,2118597,2097012,21532,53
