ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341069,2326318,14733,18
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746218,738181,8036,1
5,Bihar,855386,843067,12315,4
6,Chandigarh,100713,99525,1185,3
7,Chhattisgarh,1188320,1174051,14195,74
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041565,2014814,26674,77
10,Goa,263591,259574,4014,3
11,Gujarat,1292006,1280875,11086,45
12,Haryana,1079077,1068290,10781,6
13,Himachal Pradesh,322991,318738,4246,7
14,Jammu and Kashmir,482147,477322,4793,32
15,Jharkhand,443859,438522,5337,0
16,Karnataka,4095777,4055295,40398,84
17,Kerala,6917553,6845437,72102,14
18,Ladakh,29625,29390,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056671,1045876,10786,9
21,Maharashtra,8175699,8026885,148590,224
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95363,1628,0
24,Mizoram,239566,238831,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348559,1339325,9215,19
27,Puducherry,177688,175698,1982,8
28,Punjab,793730,773157,20572,1
29,Rajasthan,1326727,1316922,9738,67
30,Sikkim,44942,44440,501,1
31,Tamil Nadu,3611569,3573469,38086,14
32,Telangana,844769,840645,4111,13
33,Tripura,108559,107615,943,1
34,Uttarakhand,452606,444835,7768,3
35,Uttar Pradesh,2145631,2121884,23722,25
36,West Bengal,2127403,2105763,21558,82
