ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7651,7516,129,6
2,Andhra Pradesh,2065235,2046127,14365,4743
3,Arunachal Pradesh,55134,54739,280,115
4,Assam,609828,600089,5989,3750
5,Bihar,726079,716372,9661,46
6,Chandigarh,65335,64486,820,29
7,Chhattisgarh,1005957,992097,13575,285
8,Dadra and Nagar Haveli and Daman and Diu,10682,10672,4,6
9,Delhi,1439751,1414315,25091,345
10,Goa,178016,174216,3363,437
11,Gujarat,826504,816232,10088,184
12,Haryana,771217,761035,10049,133
13,Himachal Pradesh,223619,217918,3745,1956
14,Jammu and Kashmir,331963,326668,4432,863
15,Jharkhand,348720,343429,5137,154
16,Karnataka,2987313,2940673,38054,8586
17,Kerala,4946341,4836928,30685,78728
18,Ladakh,20930,20673,208,49
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792823,782184,10524,115
21,Maharashtra,6607954,6445454,140134,22366
22,Manipur,123526,120766,1918,842
23,Meghalaya,83527,81562,1449,516
24,Mizoram,120088,112600,427,7061
25,Nagaland,31772,30878,684,210
26,Odisha,1040230,1027654,8322,4254
27,Puducherry,127891,125581,1857,453
28,Punjab,602320,585514,16556,250
29,Rajasthan,954418,945438,8954,26
30,Sikkim,31939,31366,395,178
31,Tamil Nadu,2699554,2651431,36072,12051
32,Telangana,671000,662922,3952,4126
33,Tripura,84449,83519,816,114
34,Uttarakhand,343869,336323,7400,146
35,Uttar Pradesh,1710125,1687123,22900,102
36,West Bengal,1590032,1562818,19105,8109
