ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10253,10080,129,44
2,Andhra Pradesh,2324393,2307718,14733,1942
3,Arunachal Pradesh,64712,64232,296,184
4,Assam,726885,717036,7991,1858
5,Bihar,836137,821602,12264,2271
6,Chandigarh,94443,92907,1165,371
7,Chhattisgarh,1156519,1140797,14044,1678
8,Dadra and Nagar Haveli and Daman and Diu,11500,11487,4,9
9,Delhi,1941015,1912789,26284,1942
10,Goa,250026,245358,3843,825
11,Gujarat,1238432,1223270,10948,4214
12,Haryana,1020001,1007614,10630,1757
13,Himachal Pradesh,287779,282433,4144,1202
14,Jammu and Kashmir,456080,450587,4758,735
15,Jharkhand,436840,430815,5322,703
16,Karnataka,3979694,3932852,40124,6718
17,Kerala,6675561,6578765,70153,26643
18,Ladakh,28573,28291,228,54
19,Lakshadweep,11412,11359,52,1
20,Madhya Pradesh,1045663,1034079,10746,838
21,Maharashtra,8005213,7839208,147978,18027
22,Manipur,137484,135192,2120,172
23,Meghalaya,94128,92430,1595,103
24,Mizoram,229982,228535,706,741
25,Nagaland,35550,34755,762,33
26,Odisha,1294076,1281866,9126,3084
27,Puducherry,167714,164909,1962,843
28,Punjab,764781,745825,17785,1171
29,Rajasthan,1289832,1279093,9572,1167
30,Sikkim,39468,38819,458,191
31,Tamil Nadu,3503977,3447147,38028,18802
32,Telangana,806572,797295,4111,5166
33,Tripura,101154,100009,923,222
34,Uttarakhand,439232,430717,7697,818
35,Uttar Pradesh,2094237,2068385,23547,2305
36,West Bengal,2053626,2008171,21246,24209
