ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341031,2326289,14733,9
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746214,738175,8036,3
5,Bihar,855370,843047,12315,8
6,Chandigarh,100708,99522,1185,1
7,Chhattisgarh,1188138,1173904,14194,40
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041406,2014715,26670,21
10,Goa,263583,259562,4014,7
11,Gujarat,1291892,1280757,11084,51
12,Haryana,1079066,1068281,10780,5
13,Himachal Pradesh,322974,318723,4246,5
14,Jammu and Kashmir,482104,477283,4793,28
15,Jharkhand,443859,438520,5337,2
16,Karnataka,4095231,4054677,40396,158
17,Kerala,6917502,6845344,72099,59
18,Ladakh,29619,29387,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056652,1045861,10786,5
21,Maharashtra,8175220,8026410,148585,225
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95363,1628,0
24,Mizoram,239564,238830,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348517,1339284,9215,18
27,Puducherry,177670,175681,1982,7
28,Punjab,793722,773144,20572,6
29,Rajasthan,1326645,1316893,9737,15
30,Sikkim,44936,44434,501,1
31,Tamil Nadu,3611533,3573424,38086,23
32,Telangana,844741,840612,4111,18
33,Tripura,108549,107595,943,11
34,Uttarakhand,452597,444829,7768,0
35,Uttar Pradesh,2145603,2121871,23720,12
36,West Bengal,2127264,2105064,21558,642
